(-70.87227203, -176.55513723),
(-70.81723156, -176.63938988),
(-70.76215616, -176.72320189),
(-70.70704612, -176.80657675),
(-70.65189952, -176.88952126),
(-70.59672108, -176.97203219),
(-70.54150887, -177.05411628),
(-70.48626317, -177.1357769),
(-70.43098426, -177.21701739),
(-70.37567241, -177.29784106),
(-70.3203279, -177.37825118),
(-70.26494877, -177.4582542),
(-70.20953973, -177.5378469),
(-70.15409884, -177.61703569),
(-70.09862634, -177.69582372),
(-70.0431225, -177.77421411),
(-69.98758757, -177.85220996),
(-69.93202181, -177.92981431),
(-69.87642323, -178.00703332),
(-69.82079878, -178.08386067),
(-69.76513976, -178.16031173),
(-69.70945314, -178.23638017),
(-69.6537369, -178.31207201),
(-69.5979913, -178.38739014),
(-69.54221655, -178.46233743),
(-69.48641066, -178.5369197),
(-69.43058058, -178.61113079),
(-69.37471757, -178.68498543),
(-69.31882857, -178.75847744),
(-69.26291159, -178.83161253),
(-69.20696682, -178.90439342),
(-69.15099449, -178.97682277),
(-69.09499482, -179.04890326),
(-69.03896803, -179.12063751),
(-68.98291206, -179.192031),
(-68.92683163, -179.26308057),
(-68.87072471, -179.33379165),
(-68.81459149, -179.40416679),
(-68.75843218, -179.47420849),
(-68.70224699, -179.54391924),
(-68.6460361, -179.61330152),
(-68.58979745, -179.68236053),
(-68.53353577, -179.75109315),
(-68.47724898, -179.81950455),
(-68.42093728, -179.88759712),
(-68.36460085, -179.9553732),
(-68.30823989, 179.97716487),
(-68.25185457, 179.91001477),
(-68.19544282, 179.84317154),
(-68.13900935, 179.77663827),
(-68.08255207, 179.71041003),
(-68.02607117, 179.64448459),
(-67.96956682, 179.57885973),
(-67.91303919, 179.51353328),
(-67.85648846, 179.44850305),
(-67.79991251, 179.38376431),
(-67.74331836, 179.31932271),
(-67.68669707, 179.25516578),
(-67.63005562, 179.19129919),
(-67.5733919, 179.12771828),
(-67.51670609, 179.06442098),
(-67.45999834, 179.00140528),
(-67.40326653, 178.93866662),
(-67.34651767, 178.87621057),
(-67.28974277, 178.8140251),
(-67.23294885, 178.75211576),
(-67.17613378, 178.6904781),
(-67.11929771, 178.62911018),
(-67.06244079, 178.56801011),
(-67.00556316, 178.50717598),
(-66.94866499, 178.44660591),
(-66.89174411, 178.38629563),
(-66.83480527, 178.32624814),
(-66.77784631, 178.26645918),
(-66.72086737, 178.20692694),
(-66.6638686, 178.14764961),
(-66.60685014, 178.08862543),
(-66.54981212, 178.02985263),
(-66.49275239, 177.9713271),
(-66.43567567, 177.91305182),
(-66.37857981, 177.85502271),
(-66.32146493, 177.79723807),
(-66.26433117, 177.73969621),
(-66.20717866, 177.68239545),
(-66.15000752, 177.62533414),
(-66.0928156, 177.56850834),
(-66.0356076, 177.511921),
(-65.97838137, 177.4555682),
(-65.92113702, 177.39944835),
(-65.86387468, 177.34355986),
(-65.80659448, 177.28790115),
(-65.74929652, 177.23247065),
(-65.69197864, 177.1772646),
(-65.63464785, 177.12228812),
(-65.57729507, 177.06753083),
(-65.51992732, 177.01299785),
(-65.46254241, 176.95868547),
(-65.40514046, 176.90459221),
(-65.34772159, 176.8507166),
(-65.29028359, 176.79705502),
(-65.2328335, 176.74361248),
(-65.17536221, 176.69037897),
(-65.11787674, 176.63735948),
(-65.0603749, 176.58455047),
(-65.00285679, 176.53195054),
(-64.94532253, 176.47955829),
(-64.88777221, 176.42737236),
(-64.83020594, 176.37539138),
(-64.77262152, 176.32361192),
(-64.71502367, 176.2720368),
(-64.65741018, 176.22066261),
(-64.59978115, 176.16948804),
(-64.54213669, 176.11851176),
(-64.48447689, 176.06773249),
(-64.42680186, 176.01714893),
(-64.36910936, 175.9667578),
(-64.31140413, 175.91656188),
(-64.25368396, 175.86655788),
(-64.19594894, 175.81674457),
(-64.13819916, 175.7671207),
(-64.08043471, 175.71768505),
(-64.02265569, 175.66843641),
(-63.96485987, 175.61937161),
(-63.90705198, 175.5704934),
(-63.8492298, 175.52179862),
(-63.7913934, 175.47328609),
(-63.73354288, 175.42495464),
(-63.67567834, 175.37680314),
(-63.61779984, 175.32883041),
(-63.55990516, 175.28103342),
(-63.50200136, 175.23341679),
(-63.44407922, 175.18597174),
(-63.3861458, 175.1387029),
(-63.32819887, 175.09160725),
(-63.27023849, 175.0446837),
(-63.21226476, 174.99793118),
(-63.15427543, 174.95134672),
(-63.09627757, 174.90493489),
(-63.03826192, 174.85868715),
(-62.98023558, 174.81260805),
(-62.92219628, 174.76669468),
(-62.86414411, 174.72094601),
(-62.80607914, 174.67536101),
(-62.74800144, 174.62993868),
(-62.6899111, 174.584678),
(-62.63180585, 174.53957616),
(-62.57369045, 174.49463581),
(-62.51556262, 174.44985412),
(-62.45742244, 174.40523014),
(-62.39926999, 174.36076289),
(-62.34110533, 174.31645141),
(-62.28292854, 174.27229474),
(-62.22473736, 174.22829018),
(-62.16653652, 174.18444032),
(-62.10832377, 174.14074247),
(-62.05009916, 174.09719568),
(-61.99186278, 174.05379906),
(-61.93361468, 174.01055168),
(-61.87535494, 173.96745265),
(-61.81708127, 173.92449934),
(-61.75879844, 173.88169432),
(-61.70050417, 173.83903498),
(-61.64217547, 173.79650532),
(-61.58388155, 173.75414984),
(-61.52555333, 173.71192231),
(-61.46721393, 173.66983699),
(-61.40886106, 173.62789135),
(-61.35050182, 173.58608961),
(-61.29212689, 173.54442419),
(-61.23374338, 173.50289932),
(-61.17534899, 173.46151247),
(-61.11694379, 173.42026285),
(-61.05852784, 173.37914962),
(-61.00009884, 173.33817036),
(-60.94166392, 173.29732919),
(-60.88321372, 173.25661874),
(-60.82475536, 173.21604316),
(-60.76628654, 173.17560002),
(-60.70780732, 173.13528855),
(-60.64931776, 173.09510798),
(-60.59081792, 173.05505753),
(-60.53230785, 173.01513646),
(-60.47378525, 172.97534242),
(-60.41525489, 172.93567786),
(-60.35671447, 172.89614043),
(-60.29816404, 172.8567294),
(-60.23960366, 172.81744404),
(-60.18103338, 172.77828363),
(-60.12245325, 172.73924744),
(-60.06386097, 172.7003332),
(-60.00526131, 172.66154333),
(-59.94665196, 172.62287556),
(-59.88803297, 172.58432919),
(-59.8294044, 172.54590352),
(-59.77076629, 172.50759787),
(-59.7121187, 172.46941156),
(-59.65345931, 172.43134237),
(-59.59479526, 172.39339423),
(-59.53611716, 172.35556035),
(-59.47743213, 172.31784464),
(-59.41873786, 172.28024493),
(-59.3600344, 172.24276056),
(-59.3013218, 172.20539087),
(-59.24259775, 172.16813373),
(-59.18386937, 172.13099299),
(-59.12512727, 172.09396203),
(-59.06637858, 172.0570447),
(-59.00762098, 172.02023888),
(-58.94885452, 171.98354395),
(-58.89007924, 171.9469593),
(-58.8312952, 171.91048429),
(-58.77250242, 171.87411834),
(-58.7136986, 171.83785938),
(-58.65488851, 171.80170972),
(-58.59606982, 171.76566732),
(-58.53724258, 171.72973157),
(-58.47840684, 171.69390189),
(-58.41956263, 171.65817769),
(-58.36071, 171.62255841),
(-58.30184662, 171.58704202),
(-58.24297727, 171.55163084),
(-58.18409962, 171.51632284),
(-58.12521372, 171.48111748),
(-58.0663196, 171.44601418),
(-58.00741731, 171.41101241),
(-57.94850688, 171.3761116),
(-57.88958599, 171.3413098),
(-57.83065942, 171.30660929),
(-57.77172483, 171.2720081),
(-57.71278227, 171.23750572),
(-57.65383177, 171.2031016),
(-57.59487338, 171.16879521),
(-57.53590712, 171.13458603),
(-57.47693067, 171.10047218),
(-57.41795118, 171.06645723),
(-57.3589592, 171.03253521),
(-57.29996189, 170.99870969),
(-57.2409569, 170.96497882),
(-57.18194428, 170.93134208),
(-57.12292406, 170.89779897),
(-57.0638939, 170.86434765),
(-57.00486096, 170.83099167),
(-56.94581579, 170.79772515),
(-56.88676553, 170.76455164),
(-56.82770785, 170.73146931),
(-56.76864279, 170.69847768),
(-56.70957038, 170.66557627),
(-56.65049065, 170.63276461),
(-56.59140364, 170.60004223),
(-56.532307, 170.56740734),
(-56.47320552, 170.53486212),
(-56.41409687, 170.50240477),
(-56.35498107, 170.47003486),
(-56.29585815, 170.43775191),
(-56.23672815, 170.40555548),
(-56.1775911, 170.37344512),
(-56.11844466, 170.34141909),
(-56.05929361, 170.30947953),
(-56.0001356, 170.27762471),
(-55.94097068, 170.24585419),
(-55.88179886, 170.21416753),
(-55.82262019, 170.18256431),
(-55.76343469, 170.15104409),
(-55.70424001, 170.11960519),
(-55.64504095, 170.08824971),
(-55.58583515, 170.05697596),
(-55.52662264, 170.02578353),
(-55.46740346, 169.994672),
(-55.40817763, 169.96364096),
(-55.34894519, 169.93269001),
(-55.28970378, 169.90181748),
(-55.23046057, 169.8710267),
(-55.17120607, 169.84031231),
(-55.11194746, 169.80967763),
(-55.05268237, 169.77912102),
(-54.99341084, 169.74864209),
(-54.93413289, 169.71824044),
(-54.87484617, 169.68791447),
(-54.81555787, 169.65766745),
(-54.75625846, 169.62749412),
(-54.69695513, 169.59739775),
(-54.63764553, 169.56737675),
(-54.57832967, 169.53743073),
(-54.5190076, 169.50755933),
(-54.45967932, 169.47776217),
(-54.40034488, 169.44803889),
(-54.34100191, 169.41838792),
(-54.28165521, 169.38881128),
(-54.22230242, 169.35930742),
(-54.16294356, 169.32987599),
(-54.10357867, 169.30051661),
(-54.04420776, 169.27122894),
(-53.98483086, 169.24201262),
(-53.92544561, 169.21286612),
(-53.86605681, 169.18379145),
(-53.8066621, 169.15478709),
(-53.7472615, 169.12585269),
(-53.68785503, 169.0969879),
(-53.62844273, 169.06819239),
(-53.56902461, 169.03946582),
(-53.50959831, 169.0108067),
(-53.45016863, 168.982217),
(-53.39073321, 168.95369524),
(-53.33129207, 168.92524108),
(-53.27184524, 168.89685421),
(-53.21239273, 168.86853428),
(-53.15293457, 168.84028099),
(-53.09346839, 168.81209287),
(-53.03400139, 168.783973),
(-52.97452402, 168.75591654),
(-52.91504349, 168.72792656),
(-52.85555742, 168.70000162),
(-52.79606584, 168.67214141),
(-52.73656877, 168.64434562),
(-52.67706383, 168.61661282),
(-52.61755824, 168.58894605),
(-52.55804243, 168.56134056),
(-52.4985236, 168.53379937),
(-52.4389994, 168.50632107),
(-52.37946983, 168.47890538),
(-52.31993493, 168.45155197),
(-52.2603947, 168.42426057),
(-52.20084918, 168.39703088),
(-52.14129598, 168.36986152),
(-52.08173992, 168.34275437),
(-52.02217862, 168.31570807),
(-51.96261211, 168.28872231),
(-51.9030404, 168.26179682),
(-51.84346352, 168.23493131),
(-51.78388148, 168.20812551),
(-51.72429191, 168.18137805),
(-51.66469962, 168.15469081),
(-51.60510223, 168.12806244),
(-51.54549977, 168.10149267),
(-51.48589225, 168.07498121),
(-51.42627969, 168.04852779),
(-51.36666212, 168.02213216),
(-51.30703715, 167.99579297),
(-51.24740959, 167.96951209),
(-51.18777707, 167.94328818),
(-51.12813961, 167.91712098),
(-51.06849723, 167.89101023),
(-51.00884994, 167.86495568),
(-50.94919776, 167.83895705),
(-50.88953832, 167.81301305),
(-50.82987882, 167.78712656),
(-50.77020969, 167.76129314),
(-50.71053815, 167.73551568),
(-50.65086181, 167.70979287),
(-50.59118069, 167.68412447),
(-50.53149481, 167.65851022),
(-50.47180178, 167.63294886),
(-50.41210884, 167.60744322),
(-50.35240638, 167.58198894),
(-50.29270162, 167.55658887),
(-50.2329922, 167.53124174),
(-50.17327812, 167.50594729),
(-50.11355939, 167.48070531),
(-50.05383605, 167.45551554),
(-49.99410809, 167.43037775),
(-49.93437315, 167.40529071),
(-49.87463603, 167.38025618),
(-49.81489436, 167.35527294),
(-49.75514814, 167.33034075),
(-49.6953974, 167.30545938),
(-49.63564215, 167.2806286),
(-49.57588241, 167.25584819),
(-49.51611579, 167.23111692),
(-49.45634712, 167.20643656),
(-49.39657399, 167.1818059),
(-49.33679644, 167.15722471),
(-49.27701448, 167.13269276),
(-49.21722812, 167.10820985),
(-49.15743738, 167.08377575),
(-49.09763986, 167.05938926),
(-49.03784281, 167.03505312),
(-48.9780366, 167.01076318),
(-48.91822848, 166.98652217),
(-48.85841606, 166.9623289),
(-48.79859934, 166.93818316),
(-48.73877835, 166.91408474),
(-48.67895069, 166.89003246),
(-48.61912359, 166.86602902),
(-48.55928745, 166.84207034),
(-48.4994495, 166.81815912),
(-48.43960735, 166.79429418),
(-48.379761, 166.77047533),
(-48.31991049, 166.74670236),
(-48.26005581, 166.72297508),
(-48.20019698, 166.69929327),
(-48.14033162, 166.6756558),
(-48.08046454, 166.65206436),
(-48.02059336, 166.62851782),
(-47.96071809, 166.60501597),
(-47.90083874, 166.58155861),
(-47.84095533, 166.55814557),
(-47.78106787, 166.53477664),
(-47.72117397, 166.51145069),
(-47.66127845, 166.48816942),
(-47.60137892, 166.46493169),
(-47.5414754, 166.44173732),
(-47.48156789, 166.41858612),
(-47.42165642, 166.3954779),
(-47.36174098, 166.37241248),
(-47.3018192, 166.34938874),
(-47.24189589, 166.32640837),
(-47.18196867, 166.30347025),
(-47.12203754, 166.28057419),
(-47.06210252, 166.25772002),
(-47.00216362, 166.23490756),
(-46.94222085, 166.21213663),
(-46.88227182, 166.18940614),
(-46.82232377, 166.16671866),
(-46.76236707, 166.14407036),
(-46.70240896, 166.12146379),
(-46.64244704, 166.09889788),
(-46.58248134, 166.07637245),
(-46.52251185, 166.05388733),
(-46.46253619, 166.03144144),
(-46.40256159, 166.00903733),
(-46.34257842, 165.98667122),
(-46.28259394, 165.96434565),
(-46.22260573, 165.94205953),
(-46.16261381, 165.91981272),
(-46.1026182, 165.89760504),
(-46.0426189, 165.87543633),
(-45.98261593, 165.85330642),
(-45.92260688, 165.83121427),
(-45.8625966, 165.80916148),
(-45.80258268, 165.78714702),
(-45.74256512, 165.76517071),
(-45.68254396, 165.7432324),
(-45.62251918, 165.72133194),
(-45.56249082, 165.69946915),
(-45.50245645, 165.67764301),
(-45.44242093, 165.65585512),
(-45.38238184, 165.63410445),
(-45.32233921, 165.61239083),
(-45.26229304, 165.59071412),
(-45.20224334, 165.56907416),
(-45.14219012, 165.5474708),
(-45.08213098, 165.52590302),
(-45.02207076, 165.50437241),
(-44.96200705, 165.48287794),
(-44.90193987, 165.46141947),
(-44.84186923, 165.43999685),
(-44.78179513, 165.41860994),
(-44.72171759, 165.39725858),
(-44.6616342, 165.37594177),
(-44.60155222, 165.35466193),
(-44.54146199, 165.33341551),
(-44.48137078, 165.31220492),
(-44.42127618, 165.29102915),
(-44.3611782, 165.26988808),
(-44.30107684, 165.24878155),
(-44.2409697, 165.22770858),
(-44.18086405, 165.20667157),
(-44.12075022, 165.185667),
(-44.06063548, 165.16469725),
(-44.00051742, 165.14376136),
(-43.94039604, 165.12285917),
(-43.88027136, 165.10199056),
(-43.82014339, 165.08115539),
(-43.76001214, 165.06035352),
(-43.69987519, 165.03958398),
(-43.6397374, 165.0188483),
(-43.57959635, 164.99814553),
(-43.51945206, 164.97747552),
(-43.45930454, 164.95683815),
(-43.39915378, 164.93623328),
(-43.33899982, 164.91566078),
(-43.27884022, 164.89511969),
(-43.21867985, 164.87461154),
(-43.15851628, 164.85413538),
(-43.09834954, 164.83369106),
(-43.03817963, 164.81327847),
(-42.97800655, 164.79289749),
(-42.91783032, 164.77254797),
(-42.85764853, 164.75222898),
(-42.79746603, 164.73194203),
(-42.7372804, 164.71168617),
(-42.67709165, 164.69146129),
(-42.61689979, 164.67126725),
(-42.55670484, 164.65110394),
(-42.49650679, 164.63097123),
(-42.43630324, 164.61086819),
(-42.37610147, 164.59079713),
(-42.31589178, 164.5707547),
(-42.25568146, 164.55074319),
(-42.1954681, 164.53076168),
(-42.13525169, 164.51081005),
(-42.07503226, 164.49088818),
(-42.01480738, 164.47099515),
(-41.95458433, 164.45113326),
(-41.89435343, 164.43129917),
(-41.83412196, 164.41149518),
(-41.7738875, 164.39172037),
(-41.71365006, 164.37197463),
(-41.65340965, 164.35225783),
(-41.59316628, 164.33256987),
(-41.53291995, 164.31291063),
(-41.47266824, 164.29327921),
(-41.41241603, 164.27367707),
(-41.35216088, 164.25410333),
(-41.29190281, 164.23455785),
(-41.23164182, 164.21504055),
(-41.17137793, 164.19555129),
(-41.11111114, 164.17608998),
(-41.05083903, 164.15665572),
(-40.99056646, 164.13724996),
(-40.93029102, 164.11787183),
(-40.87001271, 164.09852121),
(-40.80973154, 164.07919798),
(-40.74944751, 164.05990206),
(-40.68916064, 164.04063332),
(-40.62886851, 164.0213909),
(-40.5685784, 164.002177),
(-40.50828062, 163.98298843),
(-40.44798245, 163.9638274),
(-40.38768147, 163.94469303),
(-40.32737769, 163.92558524),
(-40.26707112, 163.9065039),
(-40.20675934, 163.88744815),
(-40.14644964, 163.86842019),
(-40.08613231, 163.84941685),
(-40.02581464, 163.83044034),
(-39.96549423, 163.81148977),
(-39.90517106, 163.79256506),
(-39.84484515, 163.77366611),
(-39.78451651, 163.7547928),
(-39.72418515, 163.73594506),
(-39.66384863, 163.71712201),
(-39.60351183, 163.69832508),
(-39.54317233, 163.67955341),
(-39.48283013, 163.66080691),
(-39.42248524, 163.64208548),
(-39.36213767, 163.62338902),
(-39.30178742, 163.60471744),
(-39.24143207, 163.58606989),
(-39.18107648, 163.56744778),
(-39.12071824, 163.54885026),
(-39.06035736, 163.53027724),
(-38.99999383, 163.51172862),
(-38.93962766, 163.49320432),
(-38.87925887, 163.47470424),
(-38.81888502, 163.45622754),
(-38.75851099, 163.43777563),
(-38.69813435, 163.41934766),
(-38.63775511, 163.40094354),
(-38.57737328, 163.38256318),
(-38.51698885, 163.3642065),
(-38.45660185, 163.3458734),
(-38.39620984, 163.32756305),
(-38.33582012, 163.30927759),
(-38.27542298, 163.29101397),
(-38.21502571, 163.27277431),
(-38.1546259, 163.25455779),
(-38.09422354, 163.23636432),
(-38.03381865, 163.21819382),
(-37.9734088, 163.20004546),
(-37.91300128, 163.18192136),
(-37.85258639, 163.16381851),
(-37.79217142, 163.145739),
(-37.73175394, 163.12768203),
(-37.67133396, 163.10964751),
(-37.6109115, 163.09163535),
(-37.55048655, 163.07364548),
(-37.49005912, 163.05567781),
(-37.42962678, 163.03773152),
(-37.36919441, 163.01980799),
(-37.30875958, 163.00190641),
(-37.2483223, 162.9840267),
(-37.18788257, 162.96616877),
(-37.12744039, 162.94833254),
(-37.06699578, 162.93051793),
(-37.00654631, 162.91272415),
(-36.94609685, 162.89495255),
(-36.88564497, 162.87720232),
(-36.82519067, 162.85947339),
(-36.76473397, 162.84176569),
(-36.70427487, 162.82407912),
(-36.64381338, 162.80641362),
(-36.58334707, 162.78876839),
(-36.5228808, 162.77114477),
(-36.46241216, 162.75354198),
(-36.40194115, 162.73595994),
(-36.34146778, 162.71839858),
(-36.28099204, 162.70085781),
(-36.22051396, 162.68333755),
(-36.16003109, 162.66583704),
(-36.09955075, 162.6483583),
(-36.0390632, 162.63089844),
(-35.97857576, 162.61345951),
(-35.918086, 162.59604071),
(-35.85759391, 162.57864198),
(-35.79709952, 162.56126324),
(-35.73660038, 162.54390371),
(-35.67610381, 162.52656543),
(-35.61560007, 162.50924552),
(-35.55509648, 162.49194601),
(-35.4945906, 162.47466612),
(-35.43408244, 162.45740578),
(-35.37357201, 162.44016492),
(-35.31305931, 162.42294347),
(-35.25254435, 162.40574135),
(-35.1920247, 162.3885578),
(-35.13150523, 162.37139414),
(-35.07098351, 162.3542496),
(-35.01045955, 162.33712411),
(-34.94993336, 162.3200176),
(-34.88940493, 162.30293),
(-34.82887428, 162.28586124),
(-34.76833898, 162.26881057),
(-34.70780389, 162.25177929),
(-34.6472666, 162.23476664),
(-34.5867271, 162.21777256),
(-34.52618541, 162.20079697),
(-34.46564152, 162.18383981),
(-34.40509545, 162.16690102),
(-34.34454475, 162.14997983),
(-34.28399432, 162.13307756),
(-34.22344171, 162.11619344),
(-34.16288693, 162.09932741),
(-34.10233, 162.08247942),
(-34.04177091, 162.06564938),
(-33.98120966, 162.04883723),
(-33.92064384, 162.03204224),
(-33.86008074, 162.01526637),
(-33.79951064, 161.99850684),
(-33.73894084, 161.98176562),
(-33.67836891, 161.96504197),
(-33.61779487, 161.94833582),
(-33.55721871, 161.93164711),
(-33.496638, 161.91497511),
(-33.43606006, 161.89832176),
(-33.37547514, 161.88168433),
(-33.31489057, 161.86506475),
(-33.2543039, 161.84846229),
(-33.19371515, 161.83187689),
(-33.13312432, 161.81530849),
(-33.07253141, 161.79875703),
(-33.01193643, 161.78222244),
(-32.95133695, 161.76570401),
(-32.89073784, 161.74920298),
(-32.83013668, 161.73271865),
(-32.76953346, 161.71625095),
(-32.7089282, 161.69979982),
(-32.6483209, 161.68336519),
(-32.58771156, 161.66694701),
(-32.52709774, 161.65054457),
(-32.46648434, 161.63415911),
(-32.40586892, 161.61778991),
(-32.34525148, 161.60143693),
(-32.28463202, 161.5851001),
(-32.22401056, 161.56877936),
(-32.16338709, 161.55247465),
(-32.10275919, 161.53618527),
(-32.04213173, 161.51991245),
(-31.98150228, 161.50365549),
(-31.92087084, 161.48741433),
(-31.86023743, 161.47118892),
(-31.79960204, 161.45497919),
(-31.73896468, 161.43878509),
(-31.67832291, 161.42260591),
(-31.61768406, 161.40644355),
(-31.55703837, 161.39029535),
(-31.49639317, 161.37416319),
(-31.43574602, 161.35804639),
(-31.37509693, 161.34194487),
(-31.3144459, 161.32585859),
(-31.2537905, 161.30978685),
(-31.19313804, 161.29373152),
(-31.13247878, 161.27768996),
(-31.07182004, 161.26166407),
(-31.01115939, 161.24565314),
(-30.95049682, 161.22965711),
(-30.88983234, 161.21367593),
(-30.82916596, 161.19770955),
(-30.76849769, 161.18175791),
(-30.70782507, 161.16582033),
(-30.64715301, 161.14989802),
(-30.58647907, 161.13399029),
(-30.52580324, 161.11809709),
(-30.46512554, 161.10221837),
(-30.40444597, 161.08635408),
(-30.34376452, 161.07050415),
(-30.28307878, 161.05466791),
(-30.22239361, 161.03884657),
(-30.1617066, 161.02303945),
(-30.10101773, 161.0072465),
(-30.04032701, 160.99146766),
(-29.97963446, 160.97570287),
(-29.91894007, 160.9599521),
(-29.8582414, 160.94421466),
(-29.79754579, 160.92849238),
(-29.73684347, 160.91278271),
(-29.67614177, 160.89708747),
(-29.61543826, 160.88140598),
(-29.55473293, 160.86573821),
(-29.4940258, 160.85008409),
(-29.43331443, 160.83444295),
(-29.37260613, 160.81881663),
(-29.31189116, 160.80320256),
(-29.25117685, 160.78760257),
(-29.19046074, 160.772016),
(-29.12974286, 160.75644279),
(-29.06902319, 160.74088289),
(-29.00830175, 160.72533626),
(-28.94757855, 160.70980284),
(-28.88685113, 160.69428196),
(-28.8261244, 160.67877483),
(-28.76539591, 160.66328077),
(-28.70466567, 160.64779974),
(-28.64393367, 160.63233168),
(-28.58319994, 160.61687655),
(-28.52246446, 160.60143431),
(-28.46172481, 160.58600428),
(-28.40098586, 160.57058766),
(-28.34024519, 160.55518378),
(-28.27950279, 160.5397926),
(-28.21875867, 160.52441406),
(-28.15801284, 160.50904813),
(-28.09726529, 160.49369476),
(-28.03651359, 160.47835328),
(-27.97576264, 160.46302488),
(-27.91500998, 160.4477089),
(-27.85425562, 160.43240529),
(-27.79349958, 160.41711402),
(-27.73274185, 160.40183503),
(-27.67198243, 160.38656827),
(-27.61121889, 160.3713131),
(-27.55045856, 160.3560713),
(-27.48969167, 160.34084039),
(-27.42892555, 160.32562214),
(-27.36815778, 160.31041591),
(-27.30738834, 160.29522166),
(-27.24661725, 160.28003933),
(-27.18584206, 160.26486828),
(-27.12507011, 160.24971028),
(-27.06429162, 160.23456287),
(-27.00351394, 160.21942782),
(-26.94273463, 160.20430448),
(-26.88195368, 160.18919281),
(-26.8211711, 160.17409276),
(-26.7603869, 160.1590043),
(-26.69960108, 160.14392737),
(-26.63881119, 160.12886134),
(-26.57802214, 160.11380736),
(-26.51723147, 160.0987648),
(-26.4564392, 160.08373361),
(-26.39564533, 160.06871375),
(-26.33484986, 160.05370517),
(-26.2740528, 160.03870784),
(-26.2132517, 160.02372111),
(-26.15245146, 160.00874615),
(-26.09164964, 159.9937823),
(-26.03084624, 159.97882954),
(-25.97004126, 159.96388781),
(-25.90923471, 159.94895708),
(-25.8484266, 159.93403731),
(-25.78761447, 159.91912785),
(-25.72680323, 159.90422987),
(-25.66599044, 159.88934273),
(-25.60517609, 159.87446638),
(-25.54436019, 159.85960079),
(-25.48354275, 159.84474591),
(-25.42272377, 159.8299017),
(-25.3619008, 159.81506754),
(-25.30108119, 159.80024517),
(-25.24025516, 159.78543216),
(-25.17943005, 159.77063026),
(-25.11860341, 159.75583883),
(-25.05777526, 159.74105785),
(-24.99694559, 159.72628727),
(-24.93611197, 159.71152646),
(-24.87528173, 159.69677715),
(-24.81444509, 159.68203695),
(-24.7536094, 159.66730758),
(-24.69277221, 159.65258842),
(-24.63193353, 159.63787942),
(-24.57109336, 159.62318056),
(-24.5102517, 159.60849179),
(-24.44940856, 159.59381308),
(-24.38856149, 159.57914379),
(-24.3277154, 159.56448507),
(-24.26686784, 159.54983629),
(-24.20601881, 159.53519742),
(-24.14516831, 159.52056841),
(-24.08431635, 159.50594923),
(-24.02346294, 159.49133985),
(-23.96260563, 159.47673963),
(-23.90174931, 159.46214972),
(-23.84089155, 159.44756949),
(-23.78003235, 159.4329989),
(-23.7191717, 159.41843792),
(-23.65830962, 159.40388652),
(-23.59744612, 159.38934465),
(-23.53657873, 159.3748117),
(-23.47571237, 159.36028879),
(-23.41484458, 159.34577531),
(-23.35397538, 159.33127122),
(-23.29310477, 159.31677649),
(-23.23223274, 159.30229108),
(-23.17135931, 159.28781495),
(-23.11048203, 159.27334749),
(-23.04960824, 159.2588904),
(-22.98872816, 159.24444133),
(-22.92784914, 159.23000199),
(-22.86696873, 159.21557175),
(-22.80608693, 159.20115059),
(-22.74520375, 159.18673846),
(-22.68431675, 159.17233476),
(-22.62343326, 159.15794118),
(-22.56254351, 159.14355538),
(-22.50165484, 159.12917906),
(-22.4407648, 159.1148116),
(-22.3798734, 159.10045297),
(-22.31898065, 159.08610314),
(-22.25808654, 159.07176208),
(-22.19719108, 159.05742974),
(-22.13629182, 159.04310552),
(-22.07539367, 159.02879053),
(-22.01449418, 159.01448418),
(-21.95359335, 159.00018641),
(-21.89269119, 158.98589721),
(-21.8317877, 158.97161653),
(-21.77088288, 158.95734435),
(-21.70997429, 158.94308005),
(-21.64906683, 158.92882475),
(-21.58815806, 158.91457785),
(-21.52724797, 158.90033931),
(-21.46633657, 158.88610909),
(-21.40542387, 158.87188717),
(-21.34450987, 158.85767351),
(-21.28359211, 158.84346752),
(-21.22267551, 158.82927029),
(-21.16175762, 158.81508122),
(-21.10083844, 158.80090029),
(-21.03991798, 158.78672745),
(-20.97899623, 158.77256269),
(-20.9180732, 158.75840596),
(-20.85714645, 158.74425667),
(-20.79622333, 158.73011648),
(-20.73529404, 158.7159831),
(-20.67436594, 158.7018582),
(-20.61343657, 158.68774117),
(-20.55250594, 158.67363199),
(-20.49157407, 158.65953062),
(-20.43063848, 158.64543647),
(-20.36970656, 158.6313512),
(-20.30876848, 158.61727252),
(-20.24783162, 158.6032021),
(-20.18689352, 158.58913933),
(-20.12595418, 158.57508419),
(-20.06501361, 158.56103664),
(-20.00407182, 158.54699666),
(-19.9431288, 158.53296422),
(-19.8821821, 158.51893871),
(-19.82123664, 158.50492124),
(-19.76028997, 158.49091122),
(-19.69934209, 158.4769086),
(-19.63839299, 158.46291337),
(-19.5774427, 158.44892549),
(-19.5164912, 158.43494493),
(-19.45553605, 158.4209711),
(-19.39458216, 158.40700509),
(-19.33362708, 158.39304631),
(-19.27267081, 158.37909474),
(-19.21171336, 158.36515033),
(-19.15075472, 158.35121307),
(-19.08979491, 158.33728292),
(-19.02883147, 158.32335929),
(-18.96787177, 158.30944383),
(-18.90690599, 158.29553428),
(-18.8459415, 158.28163228),
(-18.78497584, 158.26773725),
